shadow_row_key,candidate_key,game_date,player_name,participant_join_key,participant_id,participant_source_id,participant_source_id_type,participant_name_norm,sport,market_key,market_family,prop_type,team,opponent,book,bookmaker_key,event_id,side,side_norm,line,price,market_selection_key,market_offer_key,model_name,model_role,model_version,policy_version,predicted_value,predicted_strikeouts,lower_bound,upper_bound,std_dev,edge,would_pick,pick_rank,pick_type,confidence_tier,actual_value,result,profit_units,graded_at,tracking_regime
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|draftkings,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,DraftKings,draftkings,178bf0e15a0e6812cdf47d0523e51ac7,Over,over,4.5,-102,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.724416687774568,4.724416687774568,2.02962538327218,7.419207992276956,2.694791304502388,0.2244166877745677,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|draftkings,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,DraftKings,draftkings,178bf0e15a0e6812cdf47d0523e51ac7,Over,over,4.5,-102,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.617453098297119,4.617453098297119,1.969056927939301,7.265849268654938,2.648396170357818,0.1174530982971191,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|fanduel,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,FanDuel,fanduel,178bf0e15a0e6812cdf47d0523e51ac7,Over,over,4.5,-110,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.724416687774568,4.724416687774568,2.02962538327218,7.419207992276956,2.694791304502388,0.2244166877745677,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|fanduel,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,FanDuel,fanduel,178bf0e15a0e6812cdf47d0523e51ac7,Over,over,4.5,-110,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|over|4.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.617453098297119,4.617453098297119,1.969056927939301,7.265849268654938,2.648396170357818,0.1174530982971191,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|betmgm,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,BetMGM,betmgm,178bf0e15a0e6812cdf47d0523e51ac7,Under,under,4.5,-140,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.724416687774568,4.724416687774568,2.02962538327218,7.419207992276956,2.694791304502388,-0.2244166877745677,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|betmgm,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,BetMGM,betmgm,178bf0e15a0e6812cdf47d0523e51ac7,Under,under,4.5,-140,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.617453098297119,4.617453098297119,1.969056927939301,7.265849268654938,2.648396170357818,-0.1174530982971191,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|draftkings,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,DraftKings,draftkings,178bf0e15a0e6812cdf47d0523e51ac7,Under,under,4.5,-125,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.724416687774568,4.724416687774568,2.02962538327218,7.419207992276956,2.694791304502388,-0.2244166877745677,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|draftkings,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,DraftKings,draftkings,178bf0e15a0e6812cdf47d0523e51ac7,Under,under,4.5,-125,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.617453098297119,4.617453098297119,1.969056927939301,7.265849268654938,2.648396170357818,-0.1174530982971191,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|fanduel,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,FanDuel,fanduel,178bf0e15a0e6812cdf47d0523e51ac7,Under,under,4.5,-120,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.724416687774568,4.724416687774568,2.02962538327218,7.419207992276956,2.694791304502388,-0.2244166877745677,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|fanduel,2026-05-26,eduardo rodriguez,mlbam_player:593958,mlbam_player:593958,593958,mlbam_player,eduardo rodriguez,MLB,pitcher_strikeouts,player_prop,pitcher_k,AZ,SF,FanDuel,fanduel,178bf0e15a0e6812cdf47d0523e51ac7,Under,under,4.5,-120,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5,MLB|pitcher_strikeouts|name:eduardo rodriguez|under|4.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.617453098297119,4.617453098297119,1.969056927939301,7.265849268654938,2.648396170357818,-0.1174530982971191,False,,,,6,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|betmgm,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,BetMGM,betmgm,a688baa4f466d96e091e81af30a03a59,Over,over,4.5,-135,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.535773083880987,4.535773083880987,1.8590073415797688,7.212538826182206,2.676765742301218,0.0357730838809873,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|betmgm,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,BetMGM,betmgm,a688baa4f466d96e091e81af30a03a59,Over,over,4.5,-135,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.240579605102539,4.240579605102539,1.6098986581174413,6.871260552087637,2.630680946985098,-0.2594203948974609,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|draftkings,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,DraftKings,draftkings,a688baa4f466d96e091e81af30a03a59,Over,over,4.5,-123,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.535773083880987,4.535773083880987,1.8590073415797688,7.212538826182206,2.676765742301218,0.0357730838809873,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|draftkings,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,DraftKings,draftkings,a688baa4f466d96e091e81af30a03a59,Over,over,4.5,-123,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.240579605102539,4.240579605102539,1.6098986581174413,6.871260552087637,2.630680946985098,-0.2594203948974609,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|fanduel,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,FanDuel,fanduel,a688baa4f466d96e091e81af30a03a59,Over,over,4.5,-132,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.535773083880987,4.535773083880987,1.8590073415797688,7.212538826182206,2.676765742301218,0.0357730838809873,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|fanduel,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,FanDuel,fanduel,a688baa4f466d96e091e81af30a03a59,Over,over,4.5,-132,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5,MLB|pitcher_strikeouts|name:emerson hancock|over|4.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.240579605102539,4.240579605102539,1.6098986581174413,6.871260552087637,2.630680946985098,-0.2594203948974609,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|betmgm,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,BetMGM,betmgm,a688baa4f466d96e091e81af30a03a59,Under,under,4.5,100,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.535773083880987,4.535773083880987,1.8590073415797688,7.212538826182206,2.676765742301218,-0.0357730838809873,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|betmgm,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,BetMGM,betmgm,a688baa4f466d96e091e81af30a03a59,Under,under,4.5,100,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.240579605102539,4.240579605102539,1.6098986581174413,6.871260552087637,2.630680946985098,0.2594203948974609,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|draftkings,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,DraftKings,draftkings,a688baa4f466d96e091e81af30a03a59,Under,under,4.5,-103,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.535773083880987,4.535773083880987,1.8590073415797688,7.212538826182206,2.676765742301218,-0.0357730838809873,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|draftkings,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,DraftKings,draftkings,a688baa4f466d96e091e81af30a03a59,Under,under,4.5,-103,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.240579605102539,4.240579605102539,1.6098986581174413,6.871260552087637,2.630680946985098,0.2594203948974609,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|fanduel,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,FanDuel,fanduel,a688baa4f466d96e091e81af30a03a59,Under,under,4.5,100,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.535773083880987,4.535773083880987,1.8590073415797688,7.212538826182206,2.676765742301218,-0.0357730838809873,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|fanduel,2026-05-26,emerson hancock,mlbam_player:676106,mlbam_player:676106,676106,mlbam_player,emerson hancock,MLB,pitcher_strikeouts,player_prop,pitcher_k,SEA,ATH,FanDuel,fanduel,a688baa4f466d96e091e81af30a03a59,Under,under,4.5,100,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5,MLB|pitcher_strikeouts|name:emerson hancock|under|4.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.240579605102539,4.240579605102539,1.6098986581174413,6.871260552087637,2.630680946985098,0.2594203948974609,False,,,,3,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|betmgm,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Over,over,3.5,-125,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.27648662016799,4.27648662016799,1.149289967878084,7.403683272457896,3.127196652289906,0.7764866201679901,True,11.0,official,medium,4,W,0.8,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|betmgm,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Over,over,3.5,-125,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.958519697189331,3.958519697189331,0.8851627273776308,7.031876667001031,3.0733569698117003,0.458519697189331,True,16.0,lean,low,4,W,0.8,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|draftkings,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Over,over,3.5,-141,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.27648662016799,4.27648662016799,1.149289967878084,7.403683272457896,3.127196652289906,0.7764866201679901,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|draftkings,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Over,over,3.5,-141,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.958519697189331,3.958519697189331,0.8851627273776308,7.031876667001031,3.0733569698117003,0.458519697189331,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|fanduel,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,FanDuel,fanduel,6c64b931bb7cda75b570159a5a4ed328,Over,over,3.5,-136,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.27648662016799,4.27648662016799,1.149289967878084,7.403683272457896,3.127196652289906,0.7764866201679901,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|fanduel,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,FanDuel,fanduel,6c64b931bb7cda75b570159a5a4ed328,Over,over,3.5,-136,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|over|3.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.958519697189331,3.958519697189331,0.8851627273776308,7.031876667001031,3.0733569698117003,0.458519697189331,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|betmgm,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Under,under,3.5,-105,MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.27648662016799,4.27648662016799,1.149289967878084,7.403683272457896,3.127196652289906,-0.7764866201679901,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|betmgm,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Under,under,3.5,-105,MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.958519697189331,3.958519697189331,0.8851627273776308,7.031876667001031,3.0733569698117003,-0.458519697189331,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|draftkings,2026-05-26,jack kochanowicz,mlbam_player:686799,mlbam_player:686799,686799,mlbam_player,jack kochanowicz,MLB,pitcher_strikeouts,player_prop,pitcher_k,LAA,DET,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Under,under,3.5,111,MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5,MLB|pitcher_strikeouts|name:jack kochanowicz|under|3.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.27648662016799,4.27648662016799,1.149289967878084,7.403683272457896,3.127196652289906,-0.7764866201679901,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
